id,created_at,name,ename,cover,images,video,hot_score,price,rank_info,latitude,longtitude,address,location_id,open_time_rule,description,phone,avg_rating,rating_count
56043505,2024-11-03 05:43:15.688796+00,Thác Bản Giốc,Ban Gioc Waterfall,https://ak-d.tripcdn.com/images/ww0t1e000001eys5u5DB5.png,"[""https://ak-d.tripcdn.com/images/ww0t1e000001eys5u5DB5.png?proc=source%2ftrip""]",[],3.7,,,22.664005,106.260518,"51 Kim Đồng, P. Hợp giang, Cao Bằng, Việt Nam",1526593,,"Thác Bản Giốc là một thác nước nổi tiếng ở Cao Bằng, được coi là một trong những thác nước đẹp nhất Việt Nam với cảnh sắc hùng vĩ và thiên nhiên hoang sơ.",+84 4 3717 1404,4.4,9
56044398,2024-11-03 05:47:07.442293+00,Nhà thờ Đá Sa Pa,The Stone Church,https://ak-d.tripcdn.com/images/0ww2812000cnnsakqC135.jpg,"[""https://ak-d.tripcdn.com/images/0ww2812000cnnsakqC135.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/0ww6w12000cnns6rz761A.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/0ww6g12000cnns7lc04A3.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/0ww4s12000cnnrqahE916.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/0ww5312000cnns3rfE8AB.jpg?proc=source%2ftrip""]",[],3.5,,,22.335358,103.84206,"Sapa 330000, Việt Nam",1590136,"[{""dateDesc"":""Quanh năm"",""ruleType"":1,""dateRangeList"":[{""end"":""2024/12/31"",""start"":""2024/1/1""}],""openTimeRuleInfoType"":[{""description"":""08:00-18:00""}],""isActivityCurrentTime"":true}]","Nhà thờ Đá Sa Pa là một công trình kiến trúc cổ kính nằm tại trung tâm thị trấn Sa Pa, với vẻ đẹp lãng mạn và lịch sử đặc biệt.",+84 91 223 4500,4.7,3
56047272,2024-11-03 06:59:14.351412+00,Chùa Hội Khánh,Hoi Khanh Pagoda,https://ak-d.tripcdn.com/images/ww061e000001ez2i22BC3.png,"[""https://ak-d.tripcdn.com/images/ww061e000001ez2i22BC3.png?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/ww0n1e000001exib309FB.png?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/ww0p1e000001exkxo5306.png?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/ww0w1e000001f2ngo9655.png?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/ww0m1e000001f60466108.png?proc=source%2ftrip""]",[],3.1,,,10.981047,106.658844,"35 Yersin, Phú Cường, Thủ Dầu Một, Bình Dương, Việt Nam",1525777,"[{""dateDesc"":""Quanh năm"",""ruleType"":1,""dateRangeList"":[{""end"":""2024/12/31"",""start"":""2024/1/1""}],""openTimeRuleInfoType"":[{""description"":""4:30-21:00""}],""isActivityCurrentTime"":true}]","Chùa Hội Khánh là một ngôi chùa nổi tiếng tại Bình Dương, với không gian yên tĩnh và tôn nghiêm.",,0,0
56068642,2024-11-05 06:16:32.090148+00,Thác Cam Ly,Cam Ly Waterfall,https://ak-d.tripcdn.com/images/0ww6412000cqeasda2D32.jpg,"[""https://ak-d.tripcdn.com/images/0ww6412000cqeasda2D32.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/ww0f1e000001eu4f13083.png?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/0ww4512000cqeakpd9BE8.jpg?proc=source%2ftrip""]",[],3.1,,,11.941635,108.419939,"WCV9+G3P, Đường Hoàng Văn Thụ, Phường 5, Thành phố Đà Lạt, Lâm Đồng, Việt Nam",1393,"[{""dateDesc"":""Quanh năm"",""ruleType"":1,""dateRangeList"":[{""end"":""2024/12/31"",""start"":""2024/1/1""}],""openTimeRuleInfoType"":[{""description"":""7:00-17:00""}],""isActivityCurrentTime"":true}]","Thác Cam Ly là một thác nước đẹp tại Đà Lạt, nơi du khách có thể thưởng ngoạn thiên nhiên và tham gia các hoạt động ngoài trời như tắm suối.",+84 263 3834 372,4,2
56070184,2024-11-05 07:51:28.743213+00,Bến Hàm Ninh,Ham Ninh Pier,https://ak-d.tripcdn.com/images/0ww0712000aeq4tks3F4C.jpg,"[""https://ak-d.tripcdn.com/images/0ww0712000aeq4tks3F4C.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/0ww17120008yp9mpc7188.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/0ww0m120008z61cmv2A78.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/0ww4e12000cpww5pp4AE4.jpg?proc=source%2ftrip""]",[],1.7,,,10.181105,104.04915,"Rach Ham, Ham Ninh, Phu Quoc Island, Việt Nam",24779,,"Bến Hàm Ninh, bến tàu nổi tiếng tại Phú Quốc, là điểm đến lý tưởng để ngắm biển và thưởng thức hải sản.",,0,0
56071021,2024-11-03 06:02:27.199474+00,Công viên Đá Nhật - RinRin Park,Rin Rin Park - Japanese Rock Park,https://ak-d.tripcdn.com/images/0ww02120008yqo8e13D51.jpg,"[""https://ak-d.tripcdn.com/images/0ww02120008yqo8e13D51.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/0ww1n120008z5oa0f5080.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/0ww2r120008yqoe066CA2.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/0ww5f12000aeq4k921E36.jpg?proc=source%2ftrip""]",[],3.4,,,10.85831,106.585199,"87/8p Xuân Thới Thượng, 6 Ấp Xuân Thới Đông, Xuan Thoi Dong 1, Hóc Môn, Thành phố Hồ Chí Minh 700000, Việt Nam",434,"[{""dateDesc"":""Quanh năm"",""ruleType"":1,""dateRangeList"":[{""end"":""2024/12/31"",""start"":""2024/1/1""}],""openTimeRuleInfoType"":[{""description"":""7:00-19:00""}],""isActivityCurrentTime"":true}]","Công viên Đá Nhật - RinRin Park, công viên đá với không gian cảnh quan đẹp và tĩnh lặng.",+84 28 3590 1959,5,1
56074177,2024-11-05 07:24:27.616723+00,Bảo tàng Văn hóa các Dân tộc Việt Nam,Cultural museum of Vietnam ethnic minority groups,https://ak-d.tripcdn.com/images/0ww5g120008y8ihzc1676.jpg,"[""https://ak-d.tripcdn.com/images/0ww5g120008y8ihzc1676.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/0ww6f1200090fx47s0C19.jpg?proc=source%2ftrip""]",[],3,,,21.596782,105.838472,"1 Đội Cấn, Trưng Vương, Thành phố Thái Nguyên, Thái Nguyên, Việt Nam",1447657,"[{""dateDesc"":""Quanh năm"",""ruleType"":1,""dateRangeList"":[{""end"":""2024/12/31"",""start"":""2024/1/1""}],""openTimeRuleInfoType"":[{""timeDesc"":""Th 3-CN"",""description"":""13:30-17:00;7:30-11:30""}],""isActivityCurrentTime"":true}]",Bảo tàng Văn hóa các Dân tộc Việt Nam,+84 208 3855 781,0,0
56075068,2024-11-03 05:26:27.051958+00,Công viên Cầu Giấy,Cau Giay Park,https://ak-d.tripcdn.com/images/0ww4s12000agd1p54A62F.jpg,"[""https://ak-d.tripcdn.com/images/0ww4s12000agd1p54A62F.jpg?proc=source%2ftrip""]",[],3.7,,,21.028256,105.790836,"2QHR+884, P. Duy Tân, Dịch Vọng, Cầu Giấy, Hà Nội, Việt Nam",181,"[{""dateDesc"":""Quanh năm"",""ruleType"":1,""dateRangeList"":[{""end"":""2024/12/31"",""start"":""2024/1/1""}],""openTimeRuleInfoType"":[{""description"":""06:00-22:00""}],""isActivityCurrentTime"":true}]","Công viên giải trí tại quận Cầu Giấy, Hà Nội, nơi cung cấp nhiều hoạt động vui chơi cho gia đình.",,5,2
56812949,2024-11-02 17:51:17.12042+00,Cầu Vàng,Golden Hands Bridge,https://ak-d.tripcdn.com/images/100o1c000001d9jff4D63.jpg,"[""https://ak-d.tripcdn.com/images/100o1c000001d9jff4D63.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/1lo6n12000cn4b1owB181.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/1lo1b12000cn4b80w1562.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/1lo0s12000cn4eiuoD485.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/1lo0x12000cn4eh8bB050.jpg?proc=source%2ftrip""]",[],6.3,600000,"{""jumpUrl"":""https://vn.trip.com/toplist/tripbest/da-nang-100000007653/?businessId=56812949"",""description"":""Xếp hạng 2 trong danh sách Trải nghiệm nổi bật của Đà Nẵng""}",15.994892,107.996583,"XXVW+WCQ, Hoà Phú, Hòa Vang, Đà Nẵng, Việt Nam",669,"[{""dateDesc"":""Quanh năm"",""ruleType"":1,""dateRangeList"":[{""end"":""2024/12/31"",""start"":""2024/1/1""}],""openTimeRuleInfoType"":[{""description"":""Mở cửa suốt ngày""}],""isActivityCurrentTime"":true}]","Cầu Vàng, cây cầu nổi tiếng tại Đà Nẵng, với thiết kế độc đáo và tầm nhìn tuyệt đẹp.",+84 914606440,4.7,299
56813848,2024-11-05 07:51:30.725477+00,Công viên nước Đầm Sen - Dam Sen Water Park,Dam Sen Water Park,https://ak-d.tripcdn.com/images/0ww1b12000ckb1m0n097F.jpg,"[""https://ak-d.tripcdn.com/images/0ww1b12000ckb1m0n097F.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/0ww5r12000ckb1mtuB4E0.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/0ww3312000ckb2o6969B1.jpg?proc=source%2ftrip""]",[],2.4,,,10.768984,106.63583,"3 Hoa Binh Street | Ward 3, District 11, Thành phố Hồ Chí Minh City, Việt Nam",434,"[{""dateDesc"":""Quanh năm"",""ruleType"":1,""dateRangeList"":[{""end"":""2024/12/31"",""start"":""2024/1/1""}],""openTimeRuleInfoType"":[{""timeDesc"":""Th 2-Th 7"",""description"":""9:00-18:00""},{""timeDesc"":""CN"",""description"":""8:30-18:00""}],""isActivityCurrentTime"":true}]","Công viên nước Đầm Sen - Dam Sen Water Park, công viên giải trí lớn tại TP.HCM với các trò chơi nước thú vị.",+84 28 3858 8418,4.5,2
56813910,2024-11-05 07:53:49.098026+00,Đường Đồng Khởi,Dong Khoi Street,https://ak-d.tripcdn.com/images/0ww6112000adkh9ecEC24.jpg,"[""https://ak-d.tripcdn.com/images/0ww6112000adkh9ecEC24.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/0ww2i12000adkhfeo9867.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/0ww4w12000adkh4ff648A.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/0ww1p12000adkgzxkFA13.jpg?proc=source%2ftrip""]",[],2.5,,,10.775858,106.70332,"Quận 1, Thành phố Hồ Chí Minh 700000, Việt Nam",434,,"Đường Đồng Khởi, con đường nổi tiếng tại TP.HCM, nơi tập trung các trung tâm thương mại và nhà hàng sang trọng.",+841288942399,4.6,7
56813959,2024-11-05 07:24:53.334738+00,Việt Phủ Thành Chương,Thành Chương's Viet Palace,https://ak-d.tripcdn.com/images/ww0k1e000001f0kpkB0BF.png,"[""https://ak-d.tripcdn.com/images/ww0k1e000001f0kpkB0BF.png?proc=source%2ftrip""]",[],3,,,21.277115,105.803419,"Hiền Ninh, Sóc Sơn, Hà Nội, Việt Nam",181,"[{""dateDesc"":""Quanh năm"",""ruleType"":1,""dateRangeList"":[{""end"":""2024/12/31"",""start"":""2024/1/1""}],""openTimeRuleInfoType"":[{""description"":""9:00-17:00""}],""isActivityCurrentTime"":true}]","Việt Phủ Thành Chương là một khu di tích văn hóa, trưng bày các tác phẩm nghệ thuật và vật phẩm lịch sử của Việt Nam.",+84 945 691 868,0,0
56816156,2024-11-02 17:51:09.108856+00,Cáp Treo Hòn Thơm,Hon Thom Departure Terminal - Sun World Hon Thom Nature Park,https://ak-d.tripcdn.com/images/0103n120009isln6h4BA7.jpg,"[""https://ak-d.tripcdn.com/images/0103n120009isln6h4BA7.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/0105h120009ism2zvAFCB.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/0106c120009ism547B8BD.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/01066120009od6njaDCEF.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/100413000000te08w5A38.jpg?proc=source%2ftrip""]",[],7.5,620000,"{""jumpUrl"":""https://vn.trip.com/toplist/tripbest/phu-quoc-island-100000015137/?businessId=56816156"",""description"":""Xếp hạng 1 trong danh sách Trải nghiệm nổi bật của Đảo Phú Quốc""}",10.027094,104.007324,"22G5+29C Bãi Đất Đỏ, An Thới, Phú Quốc, Kiên Giang, Việt Nam",24779,"[{""dateDesc"":""Quanh năm"",""ruleType"":1,""dateRangeList"":[{""end"":""2024/12/31"",""start"":""2024/1/1""}],""openTimeRuleInfoType"":[{""description"":""09:00-11:30;13:30-17:00""}],""isActivityCurrentTime"":true}]","Cáp treo Hòn Thơm, đưa du khách lên đỉnh núi với cảnh đẹp tuyệt vời",+84 886045888,4.8,617
56820231,2024-11-03 05:26:38.709652+00,Làng Du Lịch Bình Quới,Binh Quoi Village,https://ak-d.tripcdn.com/images/0ww3x12000arox05p7906.jpg,"[""https://ak-d.tripcdn.com/images/0ww3x12000arox05p7906.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/0ww0l12000aroxe86F100.jpg?proc=source%2ftrip""]",[],3.6,,,10.832904,106.742107,"phường 28, Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",434,,"Làng Du Lịch Bình Quới tại TP.HCM là một không gian mở rộng lớn, nơi tái hiện lại cảnh làng quê Việt Nam với các hoạt động dân gian và ẩm thực đặc sắc. Đây là điểm đến lý tưởng cho những ai yêu thích văn hóa truyền thống.",+84 8 3556 6020,4.3,3
56820263,2024-11-03 04:06:12.956756+00,Lady Buddha,Lady Buddha,https://ak-d.tripcdn.com/images/1A0s15000000ychb9C617.jpg,"[""https://ak-d.tripcdn.com/images/1A0s15000000ychb9C617.jpg?proc=source%2ftrip""]",[],3.9,,,16.099668,108.276953,"Vườn Lâm Tỳ Ni, Hoàng Sa, Thọ Quang, Sơn Trà, Đà Nẵng, Việt Nam",669,,"Lady Buddha tại Đà Nẵng là tượng Phật lớn nhất Đông Nam Á, tọa lạc trên núi Ba Na, là điểm đến nổi bật cho du khách yêu thích văn hóa tâm linh và ngắm cảnh.",+84-97-5816279,4.8,20
56820336,2024-11-03 05:52:32.362153+00,VinKE & Thủy Cung Times City,VinKE & Vinpearl Aquarium Times City Ha Noi,https://ak-d.tripcdn.com/images/0ww6r12000cj92iac4AF5.jpg,"[""https://ak-d.tripcdn.com/images/0ww6r12000cj92iac4AF5.jpg?proc=source%2ftrip""]",[],3.5,170103,,20.996341,105.868005,"458 Minh Khai, Thanh Lương, Hai Bà Trưng, Hà Nội 100000, Việt Nam",181,"[{""dateDesc"":""Quanh năm"",""ruleType"":1,""dateRangeList"":[{""end"":""2024/12/31"",""start"":""2024/1/1""}],""openTimeRuleInfoType"":[{""timeDesc"":""Th 2-Th 6"",""description"":""10:00-21:00"",""latestEntryTime"":""21:00"",""latestEntryTimeName"":""Thời gian vào cửa muộn nhất""}],""isActivityCurrentTime"":true}]","VinKE & Thủy Cung Times City là một khu vui chơi và giải trí dành cho trẻ em tại Hà Nội, kết hợp giữa các trò chơi giáo dục và thủy cung đầy thú vị.",+84 1900 6677 ext. 3,4.2,5
56820369,2024-11-03 04:06:36.039992+00,Công viên Thống Nhất,Thong Nhat Park,https://ak-d.tripcdn.com/images/ww0p1e000001etvgjE5B5.png,"[""https://ak-d.tripcdn.com/images/ww0p1e000001etvgjE5B5.png?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/ww0t1e000001euseg01C5.png?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/ww011e000001fb9h45705.png?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/ww0l1e000001eyi7a61D1.png?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/ww0p1e000001exgz90104.png?proc=source%2ftrip""]",[],3.8,,,21.010936,105.842386,"354A Đ. Lê Duẩn, Phương Liên, Đống Đa, Hà Nội, Việt Nam",181,"[{""dateDesc"":""Quanh năm"",""ruleType"":1,""dateRangeList"":[{""end"":""2024/12/31"",""start"":""2024/1/1""}],""openTimeRuleInfoType"":[{""description"":""6:00-22:00""}],""isActivityCurrentTime"":true}]","Công viên Thống Nhất tại Hà Nội là một công viên lớn, nơi du khách có thể tham gia các hoạt động thể thao, thư giãn và tham quan.",+84 24 3572 5720,5,5
56820476,2024-11-03 06:37:28.151907+00,Nhà thờ Huyện Sĩ - Giáo xứ Chợ Đũi,Catholic Church Huyen Sy,https://ak-d.tripcdn.com/images/0ww1k12000ck9pc1z92F2.jpg,"[""https://ak-d.tripcdn.com/images/0ww1k12000ck9pc1z92F2.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/0ww7212000avm5aft8D4E.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/0ww1g12000avm5bto9999.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/0ww0b12000avm58v4A3E6.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/0ww3612000avm5fk59DC7.jpg?proc=source%2ftrip""]",[],3.2,,,10.768726,106.689096,"1 Tôn Thất Tùng, Phường Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",434,"[{""dateDesc"":""Quanh năm"",""ruleType"":1,""dateRangeList"":[{""end"":""2024/12/31"",""start"":""2024/1/1""}],""openTimeRuleInfoType"":[{""description"":""5:00-21:00""}],""isActivityCurrentTime"":true}]","Nhà thờ Huyện Sĩ là một ngôi nhà thờ cổ tại TP.HCM, nổi bật với kiến trúc Gothic và các chi tiết trang trí đẹp mắt. Đây là một địa điểm tôn giáo có ý nghĩa lịch sử và là nơi du khách có thể tham quan để tìm hiểu về lịch sử và văn hóa.",+84 28 3833 0820,4.8,5
56820575,2024-11-03 05:47:02.36886+00,Chùa Bửu Long,Buu Long Pagoda,https://ak-d.tripcdn.com/images/100g190000016h2ys2A0F.jpg,"[""https://ak-d.tripcdn.com/images/100g190000016h2ys2A0F.jpg?proc=source%2ftrip""]",[],3.5,,,10.878901,106.834983,"81 Nguyễn Xiển, Long Bình, Quận 9, Thành phố Hồ Chí Minh 70000, Việt Nam",434,"[{""dateDesc"":""Quanh năm"",""ruleType"":1,""dateRangeList"":[{""end"":""2024/12/31"",""start"":""2024/1/1""}],""openTimeRuleInfoType"":[{""description"":""8:00-18:00""}],""isActivityCurrentTime"":true}]","Chùa Bửu Long là ngôi chùa nổi tiếng ở TP.HCM, với không gian yên tĩnh và các công trình kiến trúc độc đáo của Phật giáo.",,4.5,6
56820614,2024-11-02 18:11:25.737622+00,Tháp Trầm Hương,Thap Tram Huong,https://ak-d.tripcdn.com/images/100v1f000001h1bm68241.jpg,"[""https://ak-d.tripcdn.com/images/100v1f000001h1bm68241.jpg?proc=source%2ftrip""]",[],4.6,,"{""jumpUrl"":""https://vn.trip.com/toplist/tripbest/nha-trang-100000000913/?businessId=56820614"",""description"":""Xếp hạng 15 trong danh sách Trải nghiệm nổi bật của Nha Trang""}",12.240404,109.196923,"Trần Phú Quảng trường, Hai tháng Tư, Lộc Thọ, Nha Trang, Khánh Hòa 650000, Việt Nam",670,"[{""dateDesc"":""Quanh năm"",""ruleType"":1,""dateRangeList"":[{""end"":""2024/12/31"",""start"":""2024/1/1""}],""openTimeRuleInfoType"":[{""description"":""Mở cửa suốt ngày""}],""isActivityCurrentTime"":true}]","Tháp Trầm Hương, tháp biểu tượng của thành phố Nha Trang, nổi bật với kiến trúc đẹp mắt.",,4.6,31
56820616,2024-11-05 07:53:13.355668+00,Cầu Trần Phú,Tran Phu Bridge,https://ak-d.tripcdn.com/images/0105t120008gngmjr9A3B.jpg,"[""https://ak-d.tripcdn.com/images/0105t120008gngmjr9A3B.jpg?proc=source%2ftrip""]",[],2.4,,,12.261938,109.199205,"756X+QMG, Xương Huân, Nha Trang, Khánh Hòa 650000, Việt Nam",670,"[{""dateDesc"":""Quanh năm"",""ruleType"":1,""dateRangeList"":[{""end"":""2024/12/31"",""start"":""2024/1/1""}],""openTimeRuleInfoType"":[{""description"":""Mở cửa suốt ngày""}],""isActivityCurrentTime"":true}]","Cầu Trần Phú, cây cầu nổi tiếng tại Nha Trang, nối liền trung tâm thành phố với các khu vực ngoại ô.",,4.7,3
58274286,2024-11-05 07:51:32.757502+00,Hang Quân Y,Hospital Cave,https://ak-d.tripcdn.com/images/0ww5x12000elqbomgCB9D.jpg,"[""https://ak-d.tripcdn.com/images/0ww5x12000elqbomgCB9D.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/0ww5312000b768wic5786.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/0ww1p12000elqbp1q6256.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/0ww6g12000b769i2qC287.jpg?proc=source%2ftrip""]",[],3,,,20.769888,107.020773,"Q29C+X82, Trân Châu, Cát Hải, Hải Phòng, Việt Nam",180,"[{""dateDesc"":""Quanh năm"",""ruleType"":1,""dateRangeList"":[{""end"":""2024/12/31"",""start"":""2024/1/1""}],""openTimeRuleInfoType"":[{""description"":""8:00-17:00""}],""isActivityCurrentTime"":true}]","Hang Quân Y, một địa điểm du lịch nổi tiếng tại Quảng Ninh, mang đến trải nghiệm khám phá hang động kỳ thú.",+84 965 317 992,5,1
58276063,2024-11-03 05:25:00.752253+00,Phan Xi Păng,Fansipan,https://ak-d.tripcdn.com/images/0ww1m12000ay3teqy0E47.jpg,"[""https://ak-d.tripcdn.com/images/0ww1m12000ay3teqy0E47.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/0ww3a12000axys47x971D.jpg?proc=source%2ftrip""]",[],3.7,,,22.303333,103.775,"Tam Đường, Lai Châu, Việt Nam",1541080,"[{""dateDesc"":""Quanh năm"",""ruleType"":1,""dateRangeList"":[{""end"":""2024/12/31"",""start"":""2024/1/1""}],""openTimeRuleInfoType"":[{""timeDesc"":""Th 2-Th 7"",""description"":""8:00-16:00""}],""isActivityCurrentTime"":true}]","Phan Xi Păng, ngọn núi cao nhất Việt Nam, nằm ở Lào Cai, là địa điểm du lịch nổi tiếng với cảnh quan tuyệt đẹp.",,4.9,26
58284430,2024-11-03 07:09:36.031724+00,Bãi biển Cửa Đại,Cua Dai Beach,https://ak-d.tripcdn.com/images/0ww0212000coejyuwBC49.jpg,"[""https://ak-d.tripcdn.com/images/0ww0212000coejyuwBC49.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/0ww1g12000coek6522648.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/0ww4x12000coejdbrFD2A.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/0ww2p12000coek4u69948.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/0ww2s12000coejnn942B7.jpg?proc=source%2ftrip""]",[],2.6,,,15.899908,108.36286,"Cam An Ward | Hoi An - Quang Nam, Hoi An, Việt Nam",668,"[{""dateDesc"":""Quanh năm"",""ruleType"":1,""dateRangeList"":[{""end"":""2024/12/31"",""start"":""2024/1/1""}],""openTimeRuleInfoType"":[{""description"":""Mở cửa suốt ngày""}],""isActivityCurrentTime"":true}]","Bãi biển Cửa Đại là một bãi biển nổi tiếng tại Hội An, với bãi cát trắng mịn và là nơi lý tưởng để thư giãn và tham gia các hoạt động thể thao nước.",,5,4
58285552,2024-11-03 06:23:39.42156+00,Sea Links Golf Country Club,Sea Links Golf Country Club,https://ak-d.tripcdn.com/images/0ww5f12000crk43vhA20A.jpg,"[""https://ak-d.tripcdn.com/images/0ww5f12000crk43vhA20A.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/ww051e000001f0mjp6EC8.png?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/ww051e000001f0mjt2E4C.png?proc=source%2ftrip""]",[],3.3,,,10.942468,108.182232,"Đường tỉnh 706B, Phú Hài, Thành phố Phan Thiết, Bình Thuận 800000, Việt Nam",1218,"[{""dateDesc"":""Quanh năm"",""ruleType"":1,""dateRangeList"":[{""end"":""2024/12/31"",""start"":""2024/1/1""}],""openTimeRuleInfoType"":[{""description"":""5:30-18:00""}],""isActivityCurrentTime"":true}]","Sea Links Golf Country Club là một sân golf nổi tiếng tại Phan Thiết, với cảnh quan tuyệt đẹp và các tiện ích cao cấp. Đây là điểm đến lý tưởng cho những người yêu thích thể thao golf và muốn thư giãn trong không gian sang trọng.",+84 252 3741 741,0,0
58296270,2024-11-03 06:41:53.660621+00,Hòn Ti Tốp,Ti Top Island,https://ak-d.tripcdn.com/images/0ww3012000aumgzj4C0DE.jpg,"[""https://ak-d.tripcdn.com/images/0ww3012000aumgzj4C0DE.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/0ww0z12000aumf5jx46E0.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/0ww3a12000aumgwgeCAFD.jpg?proc=source%2ftrip""]",[],3.2,,,20.859076,107.080151,"Halong Bay, Việt Nam",180,,"Hòn Ti Tốp là một hòn đảo nhỏ nằm trong vịnh Hạ Long, nổi tiếng với bãi biển tuyệt đẹp và là điểm dừng chân lý tưởng cho các chuyến tham quan.",,5,5
58302694,2024-11-03 06:57:38.417654+00,Sân Golf Long Thành - Long Thanh Golf Course,Long Thanh Golf Club & Residential Estate,https://ak-d.tripcdn.com/images/0ww3312000cokp9sc81D4.jpg,"[""https://ak-d.tripcdn.com/images/0ww3312000cokp9sc81D4.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/0ww5e12000cokpjt6B120.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/0ww4j12000cokpjtkB89D.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/0ww0q12000cokobgiAC2D.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/0ww7312000cokpbf49E33.jpg?proc=source%2ftrip""]",[],3.2,,,10.862668,106.895013,"Phước Tân, Long Thành, Đồng Nai, Việt Nam",1447682,"[{""dateDesc"":""Quanh năm"",""ruleType"":1,""dateRangeList"":[{""end"":""2024/12/31"",""start"":""2024/1/1""}],""openTimeRuleInfoType"":[{""description"":""5:00-18:00""}],""isActivityCurrentTime"":true}]","Sân Golf Long Thành - Long Thanh Golf Course, sân golf đạt tiêu chuẩn quốc tế, nằm tại tỉnh Đồng Nai.",+84 251 6268 989,4,1
58305453,2024-11-05 07:24:59.659101+00,Miếu Bà Chúa Xứ,Ba Chua Xu Temple,https://ak-d.tripcdn.com/images/0ww0k12000cjgy0f7CB45.jpg,"[""https://ak-d.tripcdn.com/images/0ww0k12000cjgy0f7CB45.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/0ww5m12000cjgycvu036A.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/0ww0112000cjgytbdDC1F.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/ww0m1f000001h14he4D53.png?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/0ww0h12000cjgyh3o45BD.jpg?proc=source%2ftrip""]",[],3,,,10.677387,105.076488,"Làng Vĩnh Tế, chân núi sam, Châu Đốc, Việt Nam",1590293,,"Miếu Bà Chúa Xứ là một di tích tín ngưỡng quan trọng tại An Giang, nơi thờ bà Chúa Xứ - một vị thần được tôn thờ tại miền Nam Việt Nam.",,0,0
