id,created_at,name,images,ename,cover,latitude,longitude,parent_id
1589780,2024-11-05 05:58:39.467177+00,Hoài Sơn,[],Hoai Son,https://youimg1.tripcdn.com/target/0103o12000agse4tu95C3.jpg,14.63694,109.00966,1541434
1589849,2024-11-05 06:00:15.731712+00,P.Tây Sơn,[],P.Tay Son,https://youimg1.tripcdn.com/target/0103o12000agse4tu95C3.jpg,13.985291,108.002075,15673
1589986,2024-11-05 06:00:59.821055+00,Thị trấn Lạc Dương,"[""https://ak-d.tripcdn.com/images/0ww1012000cjs8002EB36_D_1180_558.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/0ww6v12000cqe3u8r7C64_D_1180_558.jpg?proc=source%2ftrip""]",Thi tran Lac Duong,https://ak-d.tripcdn.com/images/100o1f000001gp2wv3D88.jpg,12.031569,108.43354,1541625
1590007,2024-11-05 06:00:14.312084+00,Thủy Biều,"[""https://ak-d.tripcdn.com/images/0ww4z12000cq80k1xA2B2_D_1180_558.jpg?proc=source%2ftrip""]",Thuy Bieu,https://ak-d.tripcdn.com/images/ww0m1f000001gxsagCFAD.png,16.442553,107.547554,667
1590068,2024-11-05 05:58:50.35203+00,Tân Hào,[],Tan Hao,https://youimg1.tripcdn.com/target/0103o12000agse4tu95C3.jpg,10.144522,106.47004,1541556
1590110,2024-11-05 05:55:47.75333+00,TT. Tam Đảo,[],TT. Tam Dao,https://youimg1.tripcdn.com/target/0103o12000agse4tu95C3.jpg,21.45323,105.64419,1447662
1590114,2024-11-05 05:58:38.799379+00,Hạ Thôn,[],Ha Thon,https://youimg1.tripcdn.com/target/0103o12000agse4tu95C3.jpg,22.821806,106.1875,1540385
1590136,2024-11-01 09:28:07.227724+00,TT. Sa Pa,"[""https://ak-d.tripcdn.com/images/0100t120008xfafnq6CDB_D_1180_558.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/0ww6w12000cnns6rz761A_D_1180_558.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/0ww3v12000cqkdlyh886C_D_1180_558.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/0ww0d12000ay3sk2p13F7_D_1180_558.jpg?proc=source%2ftrip""]",TT. Sa Pa,https://ak-d.tripcdn.com/images/0105m120009istd10DF1B.jpg,22.348816,103.82742,
1590282,2024-11-05 05:53:20.333046+00,Vĩnh Lạc,[],Vinh Lac,https://youimg1.tripcdn.com/target/0103o12000agse4tu95C3.jpg,22.095127,104.83962,1541536
1590293,2024-11-05 06:00:19.951864+00,P. Núi Sam,"[""https://ak-d.tripcdn.com/images/0ww241200090ff8d1D070_D_1180_558.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/0ww5m12000cjgycvu036A_D_1180_558.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/0ww6f120008zeapqiD6D0_D_1180_558.jpg?proc=source%2ftrip""]",P. Nui Sam,https://ak-d.tripcdn.com/images/0ww0k12000cjgy0f7CB45.jpg,10.671254,105.08497,24757
1590424,2024-11-05 06:00:59.159882+00,TT. Núi Sập,[],TT. Nui Sap,https://youimg1.tripcdn.com/target/0103o12000agse4tu95C3.jpg,10.258168,105.27215,1541020
1590573,2024-11-05 06:00:16.60889+00,An Hảo,[],An Hao,https://youimg1.tripcdn.com/target/0103o12000agse4tu95C3.jpg,10.470899,105.04405,1541341
1590596,2024-11-05 05:54:37.822255+00,Kim Giang,[],Kim Giang,https://youimg1.tripcdn.com/target/0103o12000agse4tu95C3.jpg,20.96091,106.18456,1541174
1590666,2024-11-05 05:59:31.567192+00,Xã Bình Thắng,[],Xa Binh Thang,https://youimg1.tripcdn.com/target/0103o12000agse4tu95C3.jpg,10.906007,106.80309,1526934
1590741,2024-11-05 05:57:12.754091+00,Nấm Dần,[],Nam Dan,https://youimg1.tripcdn.com/target/0103o12000agse4tu95C3.jpg,22.587616,104.48398,1541097
1590757,2024-11-05 05:58:41.555612+00,Đam Bri,[],Dam Bri,https://youimg1.tripcdn.com/target/0103o12000agse4tu95C3.jpg,11.604552,107.76955,121753
1590801,2024-11-05 05:56:39.980496+00,Mường Lầm,[],Muong Lam,https://youimg1.tripcdn.com/target/0103o12000agse4tu95C3.jpg,21.196264,103.5784,1541065
1590912,2024-11-05 05:55:48.465584+00,Vĩnh Qưới,[],Vinh Quoi,https://youimg1.tripcdn.com/target/0103o12000agse4tu95C3.jpg,9.57245,105.565025,1540907
1591138,2024-11-05 05:58:36.144611+00,Tuyên Bình,[],Tuyen Binh,https://youimg1.tripcdn.com/target/0103o12000agse4tu95C3.jpg,10.818042,105.85839,1540338
1591211,2024-11-02 18:09:26.854357+00,Duy Hoà,"[""https://ak-d.tripcdn.com/images/100n0z000000nhh59D754_D_1180_558.jpg?proc=source%2ftrip""]",Duy Hoa,https://ak-d.tripcdn.com/images/100w0u000000jby86F04F_D_1180_558.jpg,15.812032,108.13101,1542151
1592367,2024-11-01 09:38:22.518516+00,Sơn Trạch,"[""https://ak-d.tripcdn.com/images/0ww2i12000cnbvhunC006_D_1180_558.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/0ww3t12000cnuss43C54E_D_1180_558.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/0101o120008iip3216542_D_1180_558.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/ww091e000001ezny6666D_D_1180_558.png?proc=source%2ftrip""]",Son Trach,https://ak-d.tripcdn.com/images/0ww0312000cnbxdpn499E.jpg,17.563065,106.28752,1540059
1592443,2024-11-05 05:57:13.856876+00,Long Khánh,[],Long Khanh,https://youimg1.tripcdn.com/target/0103o12000agse4tu95C3.jpg,9.6017885,106.42881,1540882
1592532,2024-11-05 06:00:55.426886+00,Mường Sai,[],Muong Sai,https://youimg1.tripcdn.com/target/0103o12000agse4tu95C3.jpg,20.975164,103.99563,1541065
1594397,2024-11-05 05:55:44.467108+00,Trà Khê,[],Tra Khe,https://youimg1.tripcdn.com/target/0103o12000agse4tu95C3.jpg,15.210099,108.3208,1540305
1594652,2024-11-05 05:55:42.12962+00,Đông Nam Bộ,[],Southeast Region,https://youimg1.tripcdn.com/target/0103o12000agse4tu95C3.jpg,10.823099,106.62966,
1594654,2024-11-01 09:35:51.579071+00,Thanh Hóa,"[""https://ak-d.tripcdn.com/images/0ww0r12000ax9nlym7F0D_D_1180_558.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/0ww4s12000ckje8asFFA1_D_1180_558.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/0ww2c12000c7pj8n232D1_D_1180_558.jpg?proc=source%2ftrip""]",Thanh Hoa Province,https://ak-d.tripcdn.com/images/0ww2o12000ax9mttx57AE.jpg,20.129128,105.31312,
1594667,2024-11-05 05:55:40.20638+00,Vùng thủ đô Hà Nội,[],Hanoi Capital Region,https://youimg1.tripcdn.com/target/0103o12000agse4tu95C3.jpg,21.030735,105.8524,
1594676,2024-11-05 05:55:38.837885+00,Vùng đô thị Thành phố Hồ Chí Minh,[],Ho Chi Minh City Metropolitan Area,https://youimg1.tripcdn.com/target/0103o12000agse4tu95C3.jpg,10.823099,106.62966,
2020749,2024-11-01 09:32:59.675546+00,Thành phố Việt Trì,"[""https://ak-d.tripcdn.com/images/0ww1i12000colvjtdE713_D_1180_558.jpg?proc=source%2ftrip""]",Viet Tri,https://ak-d.tripcdn.com/images/0103r120008x7y2pj01F0.jpg,21.35701,105.35263,1445856
2022374,2024-11-05 05:59:37.98388+00,Phường 7,[],Phuong 7,https://youimg1.tripcdn.com/target/0103o12000agse4tu95C3.jpg,9.298959,105.72045,2044758
2022509,2024-11-05 05:54:38.449744+00,Vĩnh Thành,[],Vinh Thanh,https://youimg1.tripcdn.com/target/0103o12000agse4tu95C3.jpg,10.200454,106.22279,2134229
2022610,2024-11-01 09:30:30.027296+00,Phước Thuận,"[""https://ak-d.tripcdn.com/images/0ww5y12000cvc3f58F733_D_1180_558.jpg?proc=source%2ftrip""]",Phuoc Thuan,https://ak-d.tripcdn.com/images/0ww5y12000cvc3f58F733.jpg,10.479,107.39671,2134095
2023686,2024-11-05 05:58:40.047001+00,Thị xã Sông Cầu,[],Song Cau,https://youimg1.tripcdn.com/target/0103o12000agse4tu95C3.jpg,13.580907,109.199196,1445795
2025341,2024-11-01 09:30:30.027296+00,Thị xã Ninh Hòa,"[""https://ak-d.tripcdn.com/images/1me4612000bk3a3j0A723_D_1180_558.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/fd/tg/g4/M08/06/81/CggYHlYA_DCAGwyIAAKCviuRQ4w638_D_1180_558.jpg?proc=source%2ftrip""]",Ninh Hoa,https://ak-d.tripcdn.com/images/1me4612000bk3a3j0A723.jpg,12.486496,109.13458,24723
2025561,2024-11-01 09:28:07.227724+00,Cam Lâm,"[""https://ak-d.tripcdn.com/images/0ww2112000colv8mk4F34_D_1180_558.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/0ww5n12000ardnonlE108_D_1180_558.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/10040d0000006u3s7F3DB_D_1180_558.jpg?proc=source%2ftrip""]",Cam Lam District,https://ak-d.tripcdn.com/images/100r0d0000006u3fy3E01.jpg,12.07539,109.140434,24723
2044727,2024-11-05 06:00:42.050858+00,Ninh Giang,[],Ninh Giang,https://youimg1.tripcdn.com/target/0103o12000agse4tu95C3.jpg,20.74911,106.36993,1524637
2044728,2024-11-05 05:59:28.85241+00,Châu Thành,"[""https://ak-d.tripcdn.com/images/0ww4812000aqsffo1D783_D_1180_558.jpg?proc=source%2ftrip""]",Chau Thanh,https://ak-d.tripcdn.com/images/0ww6812000a52bvgbDCF5.jpg,9.680973,105.8995,1524648
2044736,2024-11-05 06:00:43.28988+00,Gò Công,[],Go Cong,https://ak-d.tripcdn.com/images/0ww4n120008z4l5xoECD2.jpg,10.36458,106.67812,1445826
2044756,2024-11-05 05:54:41.864289+00,Huyện Thanh Thuỷ,[],Thanh Thuy,https://youimg1.tripcdn.com/target/0103o12000agse4tu95C3.jpg,21.114182,105.280716,1445856
2044758,2024-11-01 09:38:27.008316+00,Bạc Liêu,"[""https://ak-d.tripcdn.com/images/0ww48120008zbvjcsA943_D_1180_558.jpg?proc=source%2ftrip""]",Bac Lieu,https://ak-d.tripcdn.com/images/0ww2k120008zbrhlzEFC5.jpg,9.294003,105.721565,1447051
2044759,2024-11-05 06:00:31.025834+00,Phú Bình,[],Phu Binh,https://youimg1.tripcdn.com/target/0103o12000agse4tu95C3.jpg,21.484978,105.94649,1445831
2044760,2024-11-01 09:28:07.227724+00,Hòa Bình,[],Hoa Binh,https://ak-d.tripcdn.com/images/0ww2k120008zbrhlzEFC5.jpg,9.270459,105.58974,1447051
2044766,2024-11-05 06:00:26.743625+00,Châu Thành,"[""https://ak-d.tripcdn.com/images/0ww3r12000917t4mg6097_D_1180_558.jpg?proc=source%2ftrip""]",Chau Thanh,https://ak-d.tripcdn.com/images/0ww2h12000917swym9D0D.jpg,10.306782,106.36993,1524614
2044772,2024-11-05 06:00:32.550149+00,An Nhơn,"[""https://ak-d.tripcdn.com/images/0ww4s12000cqc20l8A33A_D_1180_558.jpg?proc=source%2ftrip""]",An Nhon,https://ak-d.tripcdn.com/images/ww0g1f000001gpngh970A.png,13.886506,109.113434,1445820
2044773,2024-11-03 05:17:04.127057+00,Hương Thủy,"[""https://ak-d.tripcdn.com/images/0ww0w12000c6csj7b8B19_D_1180_558.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/0ww5012000cf35jndA03A_D_1180_558.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/0ww2o120008zcqmxh7C5D_D_1180_558.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/0ww4w12000adz8aqcAAE2_D_1180_558.jpg?proc=source%2ftrip""]",Huong Thuy,https://ak-d.tripcdn.com/images/0ww2t12000c6csmzk461E_D_1180_558.jpg,16.408957,107.67725,3170
2044774,2024-11-05 05:59:02.53939+00,Hưng Yên,[],Hung Yen,https://youimg1.tripcdn.com/target/0103o12000agse4tu95C3.jpg,20.654682,106.057846,1524615
2044780,2024-11-05 05:55:46.929889+00,Thanh Hà,[],Thanh Ha,https://youimg1.tripcdn.com/target/0103o12000agse4tu95C3.jpg,20.908358,106.42761,1524637
2044784,2024-11-05 05:55:41.045855+00,Yen Phong,[],Yen Phong,https://youimg1.tripcdn.com/target/0103o12000agse4tu95C3.jpg,21.202957,105.95816,1445852
2134050,2024-11-05 06:09:19.821997+00,Tân Châu,[],Tan Chau,https://ak-d.tripcdn.com/images/0ww0k12000cjgy0f7CB45_D_1180_558.jpg,10.802683,105.19608,1445834
2134076,2024-11-05 05:59:00.367142+00,Kim Bôi,[],Kim Boi District,https://youimg1.tripcdn.com/target/0103o12000agse4tu95C3.jpg,20.690113,105.523994,1445811
2134078,2024-11-01 09:38:31.785686+00,Bắc Hà,"[""https://ak-d.tripcdn.com/images/0ww5o120009c0kt2eBD0A_D_1180_558.jpg?proc=source%2ftrip""]",Bac Ha District,https://ak-d.tripcdn.com/images/0ww3d120009c5cbt24AF6.jpg,22.496548,104.33264,1445658
2134089,2024-11-05 05:59:03.315628+00,Hải Lăng,"[""https://ak-d.tripcdn.com/images/0ww641200090mo65w5AB6_D_1180_558.jpg?proc=source%2ftrip""]",Hai Lang District,https://ak-d.tripcdn.com/images/0ww2t120008y028zdED57.jpg,16.714003,107.26664,1445804
2134095,2024-11-01 09:38:22.518516+00,Xuyên Mộc,"[""https://ak-d.tripcdn.com/images/0101j120009kob5zi5897_D_1180_558.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/0103p120009oedtir8FF4_D_1180_558.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/0ww5y12000cvc3f58F733_D_1180_558.jpg?proc=source%2ftrip""]",Xuyen Moc District,https://ak-d.tripcdn.com/images/01065120009kob6stC626.jpg,10.617768,107.4322,3172
2134101,2024-11-05 06:03:08.823807+00,Thạch Hà,[],Thach Ha District,https://youimg1.tripcdn.com/target/0103o12000agse4tu95C3_D_1180_558.jpg,18.301315,105.852516,1445810
2134103,2024-11-05 06:01:01.210849+00,Lạc Sơn,[],Lac Son District,https://youimg1.tripcdn.com/target/0103o12000agse4tu95C3.jpg,20.441336,105.453674,1445811
2134104,2024-11-05 06:11:28.626567+00,Tân Lạc,[],Tan Lac District,https://ak-d.tripcdn.com/images/0ww5j12000d4rph6bC5E4_D_1180_558.jpg,20.622803,105.24288,1445811
2134106,2024-11-05 05:58:46.070263+00,Sơn Tây,[],Son Tay District,https://youimg1.tripcdn.com/target/0103o12000agse4tu95C3.jpg,14.948853,108.3564,1524620
2134119,2024-11-01 09:28:30.698774+00,Văn Giang,"[""https://ak-d.tripcdn.com/images/1lo0q12000egpnd8i7853_D_1180_558.jpg?proc=source%2ftrip""]",Van Giang District,https://ak-d.tripcdn.com/images/1lo3d12000egpncgmC472.jpg,20.941484,105.9569,1524615
2134120,2024-11-05 06:00:12.480749+00,Vạn Ninh,"[""https://ak-d.tripcdn.com/images/ww051e000001f14ww95E1_D_1180_558.png?proc=source%2ftrip""]",Van Ninh District,https://ak-d.tripcdn.com/images/10031f000001grym31D2B.jpg,12.724344,109.2627,24723
2134127,2024-11-05 05:57:14.711359+00,Yên Định,[],Yen Dinh District,https://youimg1.tripcdn.com/target/0103o12000agse4tu95C3.jpg,19.986052,105.6178,1594654
2134131,2024-11-05 06:00:58.485596+00,Tân Hưng,[],Tan Hung District,https://youimg1.tripcdn.com/target/0103o12000agse4tu95C3.jpg,10.822652,105.66471,1445817
2134140,2024-11-05 05:56:44.006149+00,Đông Sơn,[],Dong Son District,https://youimg1.tripcdn.com/target/0103o12000agse4tu95C3.jpg,19.804976,105.69991,1594654
2134143,2024-11-05 05:59:35.934706+00,Kiên Hải,[],Kien Hai District,https://youimg1.tripcdn.com/target/0103o12000agse4tu95C3.jpg,9.809136,104.62963,1445816
2134145,2024-11-01 09:38:27.008316+00,Dầu Tiếng,"[""https://ak-d.tripcdn.com/images/100v0z000000nwln800B1_D_1180_558.jpg?proc=source%2ftrip""]",Dau Tieng District,https://ak-d.tripcdn.com/images/100u0y000000lzuvjA097.jpg,11.348909,106.46415,1445815
2134196,2024-11-01 09:28:07.227724+00,Sơn Dương,[],Son Duong District,https://ak-d.tripcdn.com/images/0ww1b12000aqrnx9y89A1.jpg,21.65718,105.359955,1524609
2134200,2024-11-05 06:00:44.711687+00,Đông Hòa,[],Dong Hoa,https://ak-d.tripcdn.com/images/0ww6h12000cjq5ah6DF33.jpg,12.958064,109.35453,1445795
2134202,2024-11-02 17:20:11.106793+00,Đồng Văn,"[""https://ak-d.tripcdn.com/images/0ww6d12000cd0cgptB134_D_1180_558.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/0ww4z12000crduk0cA43E_D_1180_558.jpg?proc=source%2ftrip""]",Dong Van District,https://ak-d.tripcdn.com/images/0ww5812000cremndk173D_D_1180_558.jpg,23.224672,105.24288,1524634
2134210,2024-11-05 06:00:27.49692+00,Châu Thành,[],Chau Thanh District,https://youimg1.tripcdn.com/target/0103o12000agse4tu95C3.jpg,10.205055,105.80555,1524594
2134212,2024-11-05 05:54:42.532333+00,Trấn Yên,[],Tran Yen District,https://youimg1.tripcdn.com/target/0103o12000agse4tu95C3.jpg,21.616009,104.798775,1524574
2134217,2024-11-05 06:03:07.375187+00,Việt Yên,"[""https://ak-d.tripcdn.com/images/0ww4o12000b9mijko6305_D_1180_558.jpg?proc=source%2ftrip""]",Viet Yen District,https://ak-d.tripcdn.com/images/0ww5m12000cpz8xl15DBC_D_1180_558.jpg,21.285864,106.08753,1447047
2134220,2024-11-05 05:59:26.221368+00,Thuận Thành,"[""https://ak-d.tripcdn.com/images/0ww6u12000951iv0v25AA_D_1180_558.jpg?proc=source%2ftrip""]",Thuan Thanh District,https://ak-d.tripcdn.com/images/0ww2n12000cj92qr4C59F.jpg,21.035778,106.079254,1445852
2134227,2024-11-05 06:03:10.741555+00,Đoan Hùng,[],Doan Hung District,https://youimg1.tripcdn.com/target/0103o12000agse4tu95C3_D_1180_558.jpg,21.607164,105.149284,1445856
2134229,2024-11-05 06:02:55.319406+00,Chợ Lách,[],Cho Lach District,https://youimg1.tripcdn.com/target/0103o12000agse4tu95C3_D_1180_558.jpg,10.241094,106.16985,1524614
2134232,2024-11-05 06:00:31.850687+00,Long Điền,"[""https://ak-d.tripcdn.com/images/ww0e1e000001ey9f47A19_D_1180_558.png?proc=source%2ftrip""]",Long Dien District,https://ak-d.tripcdn.com/images/0ww4t12000crdajyq7B93.jpg,10.444924,107.23118,3172
2134233,2024-11-05 06:04:07.617585+00,Long Phú,[],Long Phu District,https://youimg1.tripcdn.com/target/0103o12000agse4tu95C3_D_1180_558.jpg,9.6289425,106.08753,1524648
2134237,2024-11-02 18:27:12.172533+00,Thăng Bình,"[""https://ak-d.tripcdn.com/images/0104s120009lo6vah44CD_D_1180_558.jpg?proc=source%2ftrip""]",Thang Binh District,https://ak-d.tripcdn.com/images/01049120009lo75q25C13_D_1180_558.jpg,15.689034,108.380135,3171
2134246,2024-11-05 05:59:04.072996+00,Lạng Giang,[],Lang Giang District,https://youimg1.tripcdn.com/target/0103o12000agse4tu95C3.jpg,21.364643,106.22868,1447047
2134247,2024-11-05 05:59:01.873457+00,Tánh Linh,[],Tanh Linh District,https://youimg1.tripcdn.com/target/0103o12000agse4tu95C3.jpg,11.098063,107.6785,3168
2134357,2024-11-05 05:56:39.255715+00,Phủ Lý,[],Phu Ly,https://youimg1.tripcdn.com/target/0103o12000agse4tu95C3.jpg,20.549877,105.91124,1524610
2134376,2024-11-05 05:59:06.481546+00,Thạnh Phú,[],Thanh Phu District,https://youimg1.tripcdn.com/target/0103o12000agse4tu95C3.jpg,9.907723,106.55841,1524614
2134385,2024-11-05 06:00:40.722788+00,Chợ Mới,[],Cho Moi District,https://youimg1.tripcdn.com/target/0103o12000agse4tu95C3.jpg,10.482525,105.47711,1445834
2134408,2024-11-05 06:10:43.616593+00,Hoà Thành,[],Hoa Thanh District,https://ak-d.tripcdn.com/images/10071f000001h6x0u6743_D_1180_558.jpg,11.268045,106.14633,1524613
2134410,2024-11-05 06:00:56.55276+00,Tiền Hải,[],Tien Hai District,https://youimg1.tripcdn.com/target/0103o12000agse4tu95C3.jpg,20.36094,106.55841,1445827
2134411,2024-11-05 06:00:24.573762+00,Tân Phú,[],Tan Phu District,https://ak-d.tripcdn.com/images/0ww0312000cprg9fvABE1.jpg,11.427531,107.36123,1445832
2134425,2024-11-05 06:03:54.747082+00,Hà Trung,[],Ha Trung District,https://youimg1.tripcdn.com/target/0103o12000agse4tu95C3_D_1180_558.jpg,20.061708,105.80555,1594654
2134428,2024-11-05 06:04:01.328409+00,Phù Mỹ,[],Phu My District,https://youimg1.tripcdn.com/target/0103o12000agse4tu95C3_D_1180_558.jpg,14.215764,109.11665,1445820
2134436,2024-11-05 06:04:15.248437+00,Kỳ Sơn,"[""https://ak-d.tripcdn.com/images/0ww6612000c79ng5aF1B8_D_1180_558.jpg?proc=source%2ftrip""]",Ky Son District,https://ak-d.tripcdn.com/images/0ww6l12000c79n7t4DB22_D_1180_558.jpg,19.38547,104.18279,1445828
2134450,2024-11-05 06:00:19.260851+00,Xuân Trường,[],Xuan Truong District,https://youimg1.tripcdn.com/target/0103o12000agse4tu95C3.jpg,20.299332,106.358154,1445818
2134460,2024-11-05 05:59:29.631127+00,Vụ Bản,[],Vu Ban District,https://ak-d.tripcdn.com/images/100t1f000001gqa6eAD04.jpg,20.370142,106.09929,1445818
2135741,2024-11-01 09:38:31.785686+00,Cát Hải,[],Cat Hai,https://ak-d.tripcdn.com/images/01002120009e42ssc48FF.jpg,20.804106,106.93023,180
